Year,Age,Female,Male,Total
1986,6,366104.0,384490.0,750594.0
1986,7,358221.0,375987.0,734208.0
1986,8,362773.0,379846.0,742619.0
1986,9,352677.0,368217.0,720894.0
1986,10,365230.0,381453.0,746683.0
1986,11,390625.0,410013.0,800638.0
1986,12,417007.0,439069.0,856076.0
1986,13,427278.0,451486.0,878764.0
1986,14,430512.0,453434.0,883946.0
1986,15,420042.0,443540.0,863582.0
1986,16,418837.0,440264.0,859101.0
1986,17,417405.0,435986.0,853391.0
1986,18,418599.0,435818.0,854417.0
1986,19,429556.0,442629.0,872185.0
1986,20,430336.0,442282.0,872618.0
1986,21,437023.0,443840.0,880863.0
1986,22,433220.0,436046.0,869266.0
1986,23,420152.0,421479.0,841631.0
1986,24,426538.0,426099.0,852637.0
1986,25,423135.0,422552.0,845687.0
1986,26,427597.0,427525.0,855122.0
1986,27,420399.0,420902.0,841301.0
1986,28,423972.0,425082.0,849054.0
1986,29,423205.0,423896.0,847101.0
1986,30,424977.0,424603.0,849580.0
1986,31,425728.0,428403.0,854131.0
1986,32,421152.0,425074.0,846226.0
1986,33,428937.0,435587.0,864524.0
1986,34,423477.0,432212.0,855689.0
1986,35,438973.0,450686.0,889659.0
1986,36,437286.0,449779.0,887065.0
1986,37,436210.0,452230.0,888440.0
1986,38,430765.0,447421.0,878186.0
1986,39,411802.0,426620.0,838422.0
1986,40,315019.0,326592.0,641611.0
1986,41,311294.0,321559.0,632853.0
1986,42,305402.0,316682.0,622084.0
1986,43,283786.0,296194.0,579980.0
1986,44,257142.0,267809.0,524951.0
1986,45,271224.0,280544.0,551768.0
1986,46,294165.0,299433.0,593598.0
1986,47,293074.0,297736.0,590810.0
1986,48,295381.0,297620.0,593001.0
1986,49,299795.0,300780.0,600575.0
1986,50,300814.0,298297.0,599111.0
1986,51,310987.0,307777.0,618764.0
1986,52,307279.0,301895.0,609174.0
1986,53,321261.0,312602.0,633863.0
1986,54,321695.0,310381.0,632076.0
1986,55,327669.0,313624.0,641293.0
1986,56,314469.0,297891.0,612360.0
1986,57,316930.0,296388.0,613318.0
1986,58,311343.0,287744.0,599087.0
1986,59,313675.0,285029.0,598704.0
1986,60,314051.0,280847.0,594898.0
1986,61,306578.0,268230.0,574808.0
1986,62,306027.0,265587.0,571614.0
1986,63,305656.0,261232.0,566888.0
1986,64,314047.0,265396.0,579443.0
1986,65,316069.0,266752.0,582821.0
1986,66,191203.0,158715.0,349918.0
1986,67,168173.0,135544.0,303717.0
1986,68,147811.0,116384.0,264195.0
1986,69,137217.0,105643.0,242860.0
1986,70,169472.0,127413.0,296885.0
1986,71,250871.0,181985.0,432856.0
1986,72,248100.0,178745.0,426845.0
1986,73,245695.0,171782.0,417477.0
1986,74,226582.0,153339.0,379921.0
1986,75,230444.0,150989.0,381433.0
1986,76,221871.0,139521.0,361392.0
1986,77,213541.0,130326.0,343867.0
1986,78,197215.0,116502.0,313717.0
1986,79,187285.0,106885.0,294170.0
1986,80,174443.11,94286.18,268729.29
1986,81,162500.77,82745.23,245246.0
1986,82,149045.08,73147.8,222192.88
1986,83,137796.86,64637.56,202434.42
1986,84,123683.73,54294.09,177977.82
1986,85,102349.98,43036.66,145386.64
1986,86,89181.51,34823.64,124005.15
1986,87,74096.33,26643.41,100739.74
1986,88,63535.82,20981.77,84517.59
1986,89,52765.0,16049.41,68814.41
1986,90,39790.35,10460.23,50250.58
1986,91,31979.43,8053.0,40032.43
1986,92,24771.92,5952.0,30723.92
1986,93,17791.32,4030.0,21821.32
1986,94,13338.0,2913.0,16251.0
1986,95,9200.0,1994.0,11194.0
1986,96,6482.0,1370.0,7852.0
1986,97,4460.0,809.0,5269.0
1986,98,2795.0,501.0,3296.0
1986,99,1792.0,337.0,2129.0
1986,100,1044.0,165.0,1209.0
1986,101,625.0,95.0,720.0
1986,102,355.0,53.0,408.0
1986,103,193.0,33.0,226.0
1986,104,125.0,11.0,136.0
1986,105,52.0,7.0,59.0
1986,106,38.0,10.0,48.0
1986,107,15.0,2.0,17.0
1986,108,4.0,0.0,4.0
1986,109,1.0,0.0,1.0
1986,110,7.0,3.0,10.0
1987,0,372373.0,391109.0,763482.0
1987,1,365417.0,382246.0,747663.0
1987,2,363073.0,379796.0,742869.0
1987,3,357520.0,373585.0,731105.0
1987,4,382036.0,401187.0,783223.0
1987,5,385816.0,405057.0,790873.0
1987,6,387833.0,407051.0,794884.0
1987,7,367265.0,385408.0,752673.0
1987,8,359057.0,376412.0,735469.0
1987,9,363181.0,380125.0,743306.0
1987,10,353285.0,369113.0,722398.0
1987,11,365964.0,382657.0,748621.0
1987,12,390942.0,410743.0,801685.0
1987,13,417117.0,439558.0,856675.0
1987,14,427892.0,452074.0,879966.0
1987,15,432404.0,454478.0,886882.0
1987,16,423315.0,445689.0,869004.0
1987,17,421550.0,441576.0,863126.0
1987,18,418667.0,435296.0,853963.0
1987,19,418321.0,433446.0,851767.0
1987,20,428950.0,439722.0,868672.0
1987,21,429900.0,439386.0,869286.0
1987,22,436337.0,440832.0,877169.0
1987,23,433059.0,433792.0,866851.0
1987,24,420247.0,419930.0,840177.0
1987,25,426976.0,425831.0,852807.0
1987,26,424863.0,424378.0,849241.0
1987,27,428601.0,428278.0,856879.0
1987,28,421717.0,421287.0,843004.0
1987,29,425586.0,425203.0,850789.0
1987,30,424885.0,424207.0,849092.0
1987,31,426247.0,424995.0,851242.0
1987,32,426297.0,428218.0,854515.0
1987,33,421350.0,424610.0,845960.0
1987,34,429223.0,434867.0,864090.0
1987,35,423457.0,430801.0,854258.0
1987,36,439704.0,450247.0,889951.0
1987,37,437161.0,448589.0,885750.0
1987,38,436314.0,451490.0,887804.0
1987,39,430674.0,446341.0,877015.0
1987,40,411660.0,425406.0,837066.0
1987,41,314568.0,325430.0,639998.0
1987,42,310483.0,320081.0,630564.0
1987,43,304260.0,314939.0,619199.0
1987,44,282899.0,294747.0,577646.0
1987,45,256302.0,266286.0,522588.0
1987,46,271348.0,279725.0,551073.0
1987,47,293587.0,297306.0,590893.0
1987,48,292109.0,295254.0,587363.0
1987,49,294279.0,294968.0,589247.0
1987,50,298987.0,298597.0,597584.0
1987,51,299663.0,295682.0,595345.0
1987,52,309821.0,304729.0,614550.0
1987,53,306520.0,298933.0,605453.0
1987,54,320487.0,309503.0,629990.0
1987,55,320749.0,306628.0,627377.0
1987,56,327057.0,310125.0,637182.0
1987,57,313056.0,294044.0,607100.0
1987,58,315303.0,292318.0,607621.0
1987,59,309732.0,283546.0,593278.0
1987,60,312000.0,280510.0,592510.0
1987,61,311985.0,275640.0,587625.0
1987,62,304245.0,263102.0,567347.0
1987,63,303669.0,260289.0,563958.0
1987,64,303372.0,255829.0,559201.0
1987,65,311503.0,259773.0,571276.0
1987,66,313738.0,260797.0,574535.0
1987,67,189151.0,154346.0,343497.0
1987,68,165827.0,131252.0,297079.0
1987,69,145596.0,112380.0,257976.0
1987,70,134952.0,101712.0,236664.0
1987,71,166476.0,122869.0,289345.0
1987,72,246194.0,174797.0,420991.0
1987,73,243256.0,171041.0,414297.0
1987,74,240208.0,164075.0,404283.0
1987,75,220664.0,145329.0,365993.0
1987,76,223272.0,142363.0,365635.0
1987,77,213436.0,130334.0,343770.0
1987,78,204525.0,121012.0,325537.0
1987,79,187873.0,107231.0,295104.0
1987,80,178334.91,96485.64,274820.55
1987,81,164203.11,85252.18,249455.29
1987,82,151372.77,73861.23,225234.0
1987,83,137449.08,64451.8,201900.88
1987,84,125962.86,56145.56,182108.42
1987,85,111819.73,46562.09,158381.82
1987,86,91133.98,36425.66,127559.64
1987,87,78192.51,28828.64,107021.15
1987,88,63963.33,21814.41,85777.74
1987,89,53878.82,16834.77,70713.59
1987,90,43770.0,12541.41,56311.41
1987,91,32576.35,7982.23,40558.58
1987,92,25536.43,6022.0,31558.43
1987,93,19502.92,4437.0,23939.92
1987,94,13493.32,2834.0,16327.32
1987,95,9835.0,2013.0,11848.0
1987,96,6726.0,1378.0,8104.0
1987,97,4516.0,918.0,5434.0
1987,98,3055.0,537.0,3592.0
1987,99,1895.0,335.0,2230.0
1987,100,1143.0,170.0,1313.0
1987,101,639.0,91.0,730.0
1987,102,384.0,48.0,432.0
1987,103,218.0,32.0,250.0
1987,104,103.0,15.0,118.0
1987,105,74.0,6.0,80.0
1987,106,36.0,6.0,42.0
1987,107,21.0,7.0,28.0
1987,108,12.0,1.0,13.0
1987,109,2.0,0.0,2.0
1987,110,8.0,3.0,11.0
1988,0,368022.0,385330.0,753352.0
1988,1,370554.0,387673.0,758227.0
1988,2,367940.0,385560.0,753500.0
1988,3,363646.0,379689.0,743335.0
1988,4,358178.0,374939.0,733117.0
1988,5,383306.0,402490.0,785796.0
1988,6,387464.0,406761.0,794225.0
1988,7,389321.0,408347.0,797668.0
1988,8,368174.0,386066.0,754240.0
1988,9,359711.0,376862.0,736573.0
1988,10,363730.0,380835.0,744565.0
1988,11,353924.0,370084.0,724008.0
1988,12,366459.0,383644.0,750103.0
1988,13,391367.0,411551.0,802918.0
1988,14,417715.0,440117.0,857832.0
1988,15,429539.0,453141.0,882680.0
1988,16,434895.0,455898.0,890793.0
1988,17,426117.0,446977.0,873094.0
1988,18,423221.0,441323.0,864544.0
1988,19,418832.0,433288.0,852120.0
1988,20,417680.0,430554.0,848234.0
1988,21,428257.0,436629.0,864886.0
1988,22,429215.0,436559.0,865774.0
1988,23,436101.0,438540.0,874641.0
1988,24,432957.0,432107.0,865064.0
1988,25,421021.0,419844.0,840865.0
1988,26,427921.0,426501.0,854422.0
1988,27,426361.0,425780.0,852141.0
1988,28,429784.0,428849.0,858633.0
1988,29,423260.0,421612.0,844872.0
1988,30,427037.0,425467.0,852504.0
1988,31,426248.0,424374.0,850622.0
1988,32,426926.0,424927.0,851853.0
1988,33,426837.0,428065.0,854902.0
1988,34,421352.0,423798.0,845150.0
1988,35,429620.0,434201.0,863821.0
1988,36,423544.0,429691.0,853235.0
1988,37,440132.0,449686.0,889818.0
1988,38,437054.0,447690.0,884744.0
1988,39,436314.0,450714.0,887028.0
1988,40,430448.0,445245.0,875693.0
1988,41,411246.0,424193.0,835439.0
1988,42,313754.0,324091.0,637845.0
1988,43,309665.0,318761.0,628426.0
1988,44,303103.0,313218.0,616321.0
1988,45,282316.0,293621.0,575937.0
1988,46,255854.0,265063.0,520917.0
1988,47,271174.0,278420.0,549594.0
1988,48,292709.0,294997.0,587706.0
1988,49,291246.0,292959.0,584205.0
1988,50,293249.0,292556.0,585805.0
1988,51,297983.0,296199.0,594182.0
1988,52,298612.0,293141.0,591753.0
1988,53,309043.0,302040.0,611083.0
1988,54,305637.0,295974.0,601611.0
1988,55,319784.0,306518.0,626302.0
